Key,Type,Severity,File,Line,Message,Effort,Debt,Rule,Tags
d4168260-93e3-4464-885c-07e90cd4fd78,CODE_SMELL,MINOR,RestSharp:.devcontainer/Dockerfile,11,"Replace this invocation of ""wget"" with the ADD instruction.",5min,5min,docker:S7026,
224cc374-5abf-4827-91bd-364af541226e,CODE_SMELL,MAJOR,RestSharp:.devcontainer/Dockerfile,14,Remove cache after installing packages or store it in a cache mount.,5min,5min,docker:S6587,
c284ddfc-3266-490c-8619-0cd554d954ae,CODE_SMELL,MAJOR,RestSharp:.devcontainer/Dockerfile,16,Remove cache after installing packages or store it in a cache mount.,5min,5min,docker:S6587,
af8de39a-7fc4-4b71-a998-b56e8de490bc,CODE_SMELL,MINOR,RestSharp:src/RestSharp/Authenticators/OAuth/WebPairCollection.cs,26,All 'Add' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
deea4b27-3c4f-4d9b-adc4-332c63b301e2,CODE_SMELL,CRITICAL,RestSharp:src/RestSharp/Authenticators/OAuth/WebPairCollection.cs,42,Rename parameter 'parametersArray' to 'array' to match the interface declaration.,10min,10min,csharpsquid:S927,suspicious
50e627e3-5b1d-403f-9461-58a618aef089,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Authenticators/HttpBasicAuthenticator.cs,34,Remove this commented out code.,5min,5min,csharpsquid:S125,unused
770d9061-e2ad-4f92-a09b-c0f8469348ed,CODE_SMELL,MAJOR,RestSharp:src/RestSharp.Serializers.Xml/XmlDeserializer.cs,77,Extract this nested ternary operation into an independent statement.,5min,5min,csharpsquid:S3358,confusing
013aff61-3528-4495-ab77-2184071a2356,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Authenticators/OAuth/Extensions/TimeExtensions.cs,19,"Provide the ""DateTimeKind"" when creating this object.",5min,5min,csharpsquid:S6562,localisation;pitfall
f283fb6c-520f-46a0-97ec-084ea1af6d36,CODE_SMELL,MINOR,RestSharp:src/RestSharp/Authenticators/OAuth/Extensions/TimeExtensions.cs,19,"Use ""DateTime.UnixEpoch"" instead of creating DateTime instances that point to the unix epoch time",5min,5min,csharpsquid:S6588,
6ee09f63-9b45-4786-affc-46265b9e515c,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Authenticators/OAuth/OAuth1Authenticator.cs,244,'System.ApplicationException' should not be thrown by user code.,20min,20min,csharpsquid:S112,cwe;error-handling
c3e6eede-9fc3-49b5-b4e6-550277509d96,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests.Serializers.Xml/SampleClasses/misc.cs,30,Member 'ReadOnly' does not access instance data and can be marked as static,0min,0min,external_roslyn:CA1822,
f2dd55db-f1c9-4c87-8393-8b685d04cb2b,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests.Serializers.Xml/SampleClasses/misc.cs,98,Member 'ReadOnly' does not access instance data and can be marked as static,0min,0min,external_roslyn:CA1822,
833585cf-9865-4fd2-85b8-60a7e42c209b,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests.Serializers.Xml/XmlDeserializerTests.cs,721,"Do not use Assert.False to test equality against null, numeric, string, or enum literals. Use Assert.NotEqual instead.",0min,0min,external_roslyn:xUnit2024,
553accb5-8ce9-4034-bdf3-916c0f7e937a,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests.Serializers.Xml/XmlDeserializerTests.cs,722,"Do not use Assert.False to test equality against null, numeric, string, or enum literals. Use Assert.NotEqual instead.",0min,0min,external_roslyn:xUnit2024,
d5136f75-9811-43f0-af29-bc710e994cdf,CODE_SMELL,MINOR,RestSharp:src/RestSharp.Serializers.Xml/XmlDeserializer.cs,104,"Indexing at 0 should be used instead of the ""Enumerable"" extension method ""First""",5min,5min,csharpsquid:S6608,performance
554721e6-3663-40dc-8b82-93ddf224502d,CODE_SMELL,MAJOR,RestSharp:src/RestSharp.Serializers.Xml/XmlDeserializer.cs,218,Use a format provider when parsing date and time.,10min,10min,csharpsquid:S6580,pitfall
364be6b4-3dfe-4aff-ac55-75e1bbfeb395,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests.Serializers.Xml/XmlAttributeDeserializerTests.cs,30,"Do not use Assert.False to test equality against null, numeric, string, or enum literals. Use Assert.NotEqual instead.",0min,0min,external_roslyn:xUnit2024,
04816748-1967-4580-b350-27a57ee962ab,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests.Serializers.Xml/XmlAttributeDeserializerTests.cs,31,"Do not use Assert.False to test equality against null, numeric, string, or enum literals. Use Assert.NotEqual instead.",0min,0min,external_roslyn:xUnit2024,
