project,key,type,severity,rule,rule_name,file,line,message,effort,tags
Foster,604f1e2b-7afd-4971-8fbf-6653859655f0,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4389,Make this native method private and provide a wrapper.,30min,pitfall
Foster,da7a4634-69fc-47d7-870a-38fca7ea3e9e,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4389,P/Invoke method 'SDL_GetWindowRelativeMouseMode' should not be visible,0min,
Foster,0f06e912-4519-408a-b4bf-27d9cb01c177,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4393,P/Invoke method 'SDL_CaptureMouse' should not be visible,0min,
Foster,ad3f30b5-a798-4877-aa36-60b02b6b9f2b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4393,Make this native method private and provide a wrapper.,30min,pitfall
Foster,34d97560-8601-4474-aedf-faf8d60e4a1a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4397,Make this native method private and provide a wrapper.,30min,pitfall
Foster,aa3bbb17-7ff0-480f-a36b-319fbdeae452,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4397,P/Invoke method 'SDL_CreateCursor' should not be visible,0min,
Foster,cf069c73-ac5a-4d88-9470-aa43ba804291,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4401,P/Invoke method 'SDL_CreateColorCursor' should not be visible,0min,
Foster,d22f0d84-1f2b-436c-b98b-3f9be02fe5cd,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4401,Make this native method private and provide a wrapper.,30min,pitfall
Foster,348e1dea-3f39-4be7-a4eb-5473a99b2795,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4405,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b3f6e032-f2a1-4e96-939d-84e1ab4b676a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4405,P/Invoke method 'SDL_CreateSystemCursor' should not be visible,0min,
Foster,62cb36c2-386d-4497-90bb-5d4a5a9cb3a7,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4409,Make this native method private and provide a wrapper.,30min,pitfall
Foster,673568db-5d34-4490-97a9-cae28c9ab584,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4409,P/Invoke method 'SDL_SetCursor' should not be visible,0min,
Foster,51d460ae-2d17-4c09-ae48-925122ae1588,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4413,P/Invoke method 'SDL_GetCursor' should not be visible,0min,
Foster,d9149f07-4303-4fae-baa6-22b9daa735e8,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4413,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2914eb09-a4ba-4781-b1b6-768ac5cffae0,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4417,P/Invoke method 'SDL_GetDefaultCursor' should not be visible,0min,
Foster,bd546bcd-9d67-4d30-ae74-5ce70ef1ec4e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4417,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0bb1096f-e31d-44a2-8e8d-aeb70ed281cc,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4421,P/Invoke method 'SDL_DestroyCursor' should not be visible,0min,
Foster,c558cd45-32b8-4d7b-bcd0-43c6a672f71a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4421,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4d03a34a-4e82-4c59-8e0e-9489ef19b125,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4425,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7948fc61-25fa-4e58-85eb-834b774d0925,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4425,P/Invoke method 'SDL_ShowCursor' should not be visible,0min,
Foster,9b927da9-8db5-44bb-8ae3-28ea428ff438,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4429,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c93bad03-da69-4c3f-802b-7254fb48dda6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4429,P/Invoke method 'SDL_HideCursor' should not be visible,0min,
Foster,2d3ef32f-acf4-4ec3-9dc5-e5370a508f1f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4433,Make this native method private and provide a wrapper.,30min,pitfall
Foster,68db3c97-8e51-4e4a-8599-0da445d08737,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4433,P/Invoke method 'SDL_CursorVisible' should not be visible,0min,
Foster,370f1224-191a-4419-b489-f22010872062,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4438,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?s$'.",5min,convention
Foster,df477872-03fe-498c-8cd9-d39cbcdef62b,CODE_SMELL,MINOR,csharpsquid:S2344,csharpsquid:S2344,Foster:Framework/Internal/SDL3.cs,4438,Rename this enumeration to remove the 'Flags' suffix.,5min,convention
Foster,8657ad69-e56a-44bf-8789-eaeda6b5484b,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4449,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,549ed1f8-24fc-4d27-946b-8eac03ebd407,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4463,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,c5a1f124-81d5-4840-9076-9acbf1bbc153,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4472,"Rename struct 'SDL_Finger' to match pascal case naming rules, consider using 'SdlFinger'.",5min,convention
Foster,7d001615-ce68-49af-8de0-5783eacaca6f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4482,Make this native method private and provide a wrapper.,30min,pitfall
Foster,dbd7e272-1da8-40b3-b9e9-06550869ce43,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4487,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3c4bf436-9464-4d1a-8286-0cbe75be8497,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,4491,P/Invoke method 'SDL_GetTouchDeviceType' should not be visible,0min,
Foster,568f6335-f87a-4007-99b7-5fa6410af6e8,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4491,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3c768a1b-ab55-43f2-a1f5-9068cb7f274d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,4501,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0ca6b2fc-41ef-4b81-b96d-3a8d0c7beaca,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,4505,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,8e6f89c0-47ea-4c85-bf37-e68904363d3f,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Internal/SDL3.cs,4524,The enum member 'SDL_EVENT_DISPLAY_FIRST' has the same constant value '337' as member 'SDL_EVENT_DISPLAY_ORIENTATION',0min,
Foster,19469a2a-7be0-43f4-a6e0-1141cac1c249,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Internal/SDL3.cs,4525,The enum member 'SDL_EVENT_DISPLAY_LAST' has the same constant value '343' as member 'SDL_EVENT_DISPLAY_CONTENT_SCALE_CHANGED',0min,
Foster,de17b1e7-e635-4637-9e3e-acea937ffdba,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Internal/SDL3.cs,4551,The enum member 'SDL_EVENT_WINDOW_FIRST' has the same constant value '514' as member 'SDL_EVENT_WINDOW_SHOWN',0min,
Foster,f8f2e0b1-06de-482a-9087-23aed5b1e523,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Internal/SDL3.cs,4552,The enum member 'SDL_EVENT_WINDOW_LAST' has the same constant value '538' as member 'SDL_EVENT_WINDOW_HDR_STATE_CHANGED',0min,
Foster,eb28da31-7964-4a1b-9a59-35460c608c0f,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4628,"Rename struct 'SDL_CommonEvent' to match pascal case naming rules, consider using 'SdlCommonEvent'.",5min,convention
Foster,b34864ed-f539-42e1-85c1-23f4f1c88e6a,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4636,"Rename struct 'SDL_DisplayEvent' to match pascal case naming rules, consider using 'SdlDisplayEvent'.",5min,convention
Foster,bc937c0a-000c-4ccd-bc29-5068a79eb6f2,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4647,"Rename struct 'SDL_WindowEvent' to match pascal case naming rules, consider using 'SdlWindowEvent'.",5min,convention
Foster,7c1ce6ce-757c-4b9b-b285-27de37aaeb0c,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4658,"Rename struct 'SDL_KeyboardDeviceEvent' to match pascal case naming rules, consider using 'SdlKeyboardDeviceEvent'.",5min,convention
Foster,e10a4a26-9602-4524-b2b1-e6e4894a0383,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4667,"Rename struct 'SDL_KeyboardEvent' to match pascal case naming rules, consider using 'SdlKeyboardEvent'.",5min,convention
Foster,323abe06-1067-4ead-bdd5-b796bd9a3b91,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4683,"Rename struct 'SDL_TextEditingEvent' to match pascal case naming rules, consider using 'SdlTextEditingEvent'.",5min,convention
Foster,a6bd8844-88d2-4a48-b001-b83a2bd5d950,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4695,"Rename struct 'SDL_TextEditingCandidatesEvent' to match pascal case naming rules, consider using 'SdlTextEditingCandidatesEvent'.",5min,convention
Foster,536559fc-78b3-4c7e-948e-fd2bee0dbbef,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4711,"Rename struct 'SDL_TextInputEvent' to match pascal case naming rules, consider using 'SdlTextInputEvent'.",5min,convention
Foster,89c47851-b29d-442d-8358-2b73942dcb5f,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4721,"Rename struct 'SDL_MouseDeviceEvent' to match pascal case naming rules, consider using 'SdlMouseDeviceEvent'.",5min,convention
Foster,b6ece28d-5494-432a-9e39-458dab8d62ef,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4730,"Rename struct 'SDL_MouseMotionEvent' to match pascal case naming rules, consider using 'SdlMouseMotionEvent'.",5min,convention
Foster,b48f8a73-d179-4953-af5a-6e51440e9ad3,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4745,"Rename struct 'SDL_MouseButtonEvent' to match pascal case naming rules, consider using 'SdlMouseButtonEvent'.",5min,convention
Foster,f4f2cc51-07a3-4c53-ae47-3129d2a7d156,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4761,"Rename struct 'SDL_MouseWheelEvent' to match pascal case naming rules, consider using 'SdlMouseWheelEvent'.",5min,convention
Foster,7e92fb3d-0975-4ba1-a865-54bc548d3498,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4776,"Rename struct 'SDL_JoyAxisEvent' to match pascal case naming rules, consider using 'SdlJoyAxisEvent'.",5min,convention
Foster,4666e89e-21f5-40b7-98a5-18298c3111e9,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4791,"Rename struct 'SDL_JoyBallEvent' to match pascal case naming rules, consider using 'SdlJoyBallEvent'.",5min,convention
Foster,accd29b5-ea59-492b-bf8e-11244d91acac,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4806,"Rename struct 'SDL_JoyHatEvent' to match pascal case naming rules, consider using 'SdlJoyHatEvent'.",5min,convention
Foster,75da434e-f99c-40c5-8eca-0dfc041af825,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4819,"Rename struct 'SDL_JoyButtonEvent' to match pascal case naming rules, consider using 'SdlJoyButtonEvent'.",5min,convention
Foster,d351204f-68d4-419e-8d0e-74214244928e,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4832,"Rename struct 'SDL_JoyDeviceEvent' to match pascal case naming rules, consider using 'SdlJoyDeviceEvent'.",5min,convention
Foster,70d34398-4801-40fc-b2d6-24e2b669e142,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4841,"Rename struct 'SDL_JoyBatteryEvent' to match pascal case naming rules, consider using 'SdlJoyBatteryEvent'.",5min,convention
Foster,c01feafe-98f1-4a49-8602-77a6130f1643,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4852,"Rename struct 'SDL_GamepadAxisEvent' to match pascal case naming rules, consider using 'SdlGamepadAxisEvent'.",5min,convention
Foster,598a21ad-6348-414d-afc9-5f7a06011cd8,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4867,"Rename struct 'SDL_GamepadButtonEvent' to match pascal case naming rules, consider using 'SdlGamepadButtonEvent'.",5min,convention
Foster,fcaf95de-b544-47a9-b31d-26ea6c266f4b,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4880,"Rename struct 'SDL_GamepadDeviceEvent' to match pascal case naming rules, consider using 'SdlGamepadDeviceEvent'.",5min,convention
Foster,9d6b4b85-e225-4d12-b434-655df786bd22,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4889,"Rename struct 'SDL_GamepadTouchpadEvent' to match pascal case naming rules, consider using 'SdlGamepadTouchpadEvent'.",5min,convention
Foster,b95f2c4d-a99e-40e3-abb7-63e5664a5740,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4903,"Rename struct 'SDL_GamepadSensorEvent' to match pascal case naming rules, consider using 'SdlGamepadSensorEvent'.",5min,convention
Foster,c590d86f-f7c8-4c56-a57c-d7181affaea3,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4915,"Rename struct 'SDL_AudioDeviceEvent' to match pascal case naming rules, consider using 'SdlAudioDeviceEvent'.",5min,convention
Foster,af076f13-3ba3-4f39-83fd-b542c86a0193,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4928,"Rename struct 'SDL_CameraDeviceEvent' to match pascal case naming rules, consider using 'SdlCameraDeviceEvent'.",5min,convention
Foster,813cc382-2898-4c7d-a4eb-6fc86d621350,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4946,"Rename struct 'SDL_TouchFingerEvent' to match pascal case naming rules, consider using 'SdlTouchFingerEvent'.",5min,convention
Foster,fb68c55e-e1b5-47de-9c7f-b84440ceef13,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4962,"Rename struct 'SDL_PenProximityEvent' to match pascal case naming rules, consider using 'SdlPenProximityEvent'.",5min,convention
Foster,2a60dc9d-357a-474a-a660-439788b6feb1,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4972,"Rename struct 'SDL_PenMotionEvent' to match pascal case naming rules, consider using 'SdlPenMotionEvent'.",5min,convention
Foster,9ea9c80d-98ba-4e51-89d4-cb2fc986d0a9,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,4985,"Rename struct 'SDL_PenTouchEvent' to match pascal case naming rules, consider using 'SdlPenTouchEvent'.",5min,convention
Foster,58cc5750-c61b-42a1-81b6-a03ad6df7aad,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,5000,"Rename struct 'SDL_PenButtonEvent' to match pascal case naming rules, consider using 'SdlPenButtonEvent'.",5min,convention
Foster,512a1ef3-9031-49c3-b4f0-11550bd580c5,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,5015,"Rename struct 'SDL_PenAxisEvent' to match pascal case naming rules, consider using 'SdlPenAxisEvent'.",5min,convention
Foster,43141c78-7e1c-424f-9eee-3f4c0e38b966,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,5030,"Rename struct 'SDL_DropEvent' to match pascal case naming rules, consider using 'SdlDropEvent'.",5min,convention
Foster,9c4c70db-7307-4f96-a2e0-d7702789385d,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,5043,"Rename struct 'SDL_ClipboardEvent' to match pascal case naming rules, consider using 'SdlClipboardEvent'.",5min,convention
Foster,9ac4e686-c2df-48c9-9301-5f6c0ecad625,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,5054,"Rename struct 'SDL_SensorEvent' to match pascal case naming rules, consider using 'SdlSensorEvent'.",5min,convention
Foster,a6cbb3b0-88f5-4224-b124-7b68b222ff80,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,5065,"Rename struct 'SDL_QuitEvent' to match pascal case naming rules, consider using 'SdlQuitEvent'.",5min,convention
Foster,e7e73779-aba9-4b12-8e1f-ee021133b3ff,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,5073,"Rename struct 'SDL_UserEvent' to match pascal case naming rules, consider using 'SdlUserEvent'.",5min,convention
Foster,faa6b1c1-fe7e-4866-a5e3-b8c91c6ce09e,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,5085,"Rename struct 'SDL_Event' to match pascal case naming rules, consider using 'SdlEvent'.",5min,convention
Foster,e1d87a9f-83ea-4952-9c35-5285033f6ff8,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,5169,P/Invoke method 'SDL_PumpEvents' should not be visible,0min,
Foster,fb5a504a-be7d-4568-ad93-db55e708ee3e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,5169,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0889c620-572b-45cb-98b0-183eff82ba4e,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,5171,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,4f772044-c673-4552-9e8c-fbd672d68a69,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,5180,Make this native method private and provide a wrapper.,30min,pitfall
Foster,1fcf7777-4919-4451-ab65-524848ddc2c8,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,5184,P/Invoke method 'SDL_HasEvent' should not be visible,0min,
Foster,47ff4a8e-2bc0-4167-ba65-151162fa3247,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,5184,Make this native method private and provide a wrapper.,30min,pitfall
Foster,aa07b990-af19-41a5-a8f2-dd0a616951e5,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,5188,Make this native method private and provide a wrapper.,30min,pitfall
Foster,bb10f48e-01e3-4756-89a9-f28a97ca1ced,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,5188,P/Invoke method 'SDL_HasEvents' should not be visible,0min,
Foster,5e351ffe-e159-4f5a-aa44-d2fb7a4c767b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,5192,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e7bb4639-9a81-458c-9d8b-adf614e378cb,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,5192,P/Invoke method 'SDL_FlushEvent' should not be visible,0min,
Foster,db0ad009-9703-40c0-8760-60cb13d71353,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,5196,Make this native method private and provide a wrapper.,30min,pitfall
Foster,f3dc2379-6179-4ca5-ade6-f39ef7b4953a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,5196,P/Invoke method 'SDL_FlushEvents' should not be visible,0min,
Foster,a5a99c1d-7a5b-4dc1-9697-b231c03b3d21,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,5200,Make this native method private and provide a wrapper.,30min,pitfall
